"[run number]","scenarios","n","rayon","quarantaine","p-immuniser","p-symptomatiques","p-asymptomatiques","p-retablies","p-mort","p-vacciner","[step]","count turtles with [state = 3]/ n"
"618","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.75","73","0.018"
"620","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.75","64","0.021"
"622","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.75","52","0.011"
"617","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.75","92","0.032"
"624","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.75","67","0.014"
"630","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.75","35","0.014"
"626","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.75","52","0.025"
"623","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.75","98","0.028"
"627","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.75","55","0.019"
"628","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.75","59","0.018"
"629","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.75","59","0.026"
"625","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.75","83","0.02"
"632","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.75","42","0.01"
"634","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.75","42","0.013"
"636","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.75","46","0.02"
"633","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.75","67","0.016"
"631","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.75","73","0.027"
"638","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.75","40","0.014"
"635","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.75","64","0.023"
"637","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.75","53","0.016"
"639","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.75","53","0.025"
"644","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","31","0.009"
"642","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","43","0.017"
"647","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","9","0.002"
"645","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","35","0.014"
"641","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","56","0.02"
"640","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.75","68","0.021"
"646","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","58","0.008"
"648","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","41","0.017"
"643","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","95","0.018"
"653","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","39","0.024"
"651","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","54","0.017"
"650","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","64","0.016"
"652","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","73","0.029"
"655","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","39","0.009"
"649","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","84","0.024"
"654","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","68","0.02"
"656","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","49","0.009"
"658","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","42","0.014"
"657","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","72","0.019"
"660","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","63","0.011"
"662","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","55","0.015"
"664","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","40","0.01"
"661","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","68","0.006"
"665","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","43","0.018"
"659","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","93","0.013"
"663","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","77","0.01"
"671","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","45","0.018"
"667","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","62","0.015"
"672","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","46","0.018"
"669","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","66","0.029"
"670","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","71","0.018"
"668","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","94","0.024"
"666","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","112","0.015"
"673","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","61","0.022"
"675","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","49","0.006"
"677","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","47","0.024"
"674","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","65","0.017"
"682","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","38","0.014"
"678","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","60","0.026"
"676","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","76","0.02"
"683","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","29","0.012"
"679","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","54","0.009"
"680","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.8","55","0.015"
"684","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","47","0.016"
"681","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","81","0.015"
"689","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","30","0.018"
"685","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","50","0.019"
"686","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","52","0.013"
"691","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","28","0.014"
"687","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","58","0.013"
"690","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","41","0.014"
"688","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","91","0.016"
"693","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","58","0.008"
"695","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","51","0.014"
"694","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","60","0.016"
"697","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","49","0.018"
"696","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","51","0.011"
"698","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","50","0.018"
"700","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","23","0.006"
"702","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","30","0.008"
"704","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","28","0.013"
"692","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","111","0.018"
"707","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","6","0.003"
"703","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","42","0.014"
"705","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","42","0.013"
"701","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","51","0.008"
"699","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","65","0.013"
"706","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","38","0.01"
"709","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","45","0.013"
"708","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","50","0.017"
"715","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","30","0.009"
"714","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","41","0.025"
"711","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","68","0.019"
"713","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","75","0.014"
"712","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","94","0.013"
"718","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","42","0.01"
"710","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","101","0.015"
"717","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","68","0.016"
"719","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","49","0.011"
"716","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","77","0.016"
"722","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","28","0.01"
"721","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","45","0.012"
"724","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","35","0.011"
"723","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","38","0.006"
"720","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.85","57","0.012"
"730","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","19","0.008"
"726","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","46","0.018"
"725","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","60","0.013"
"728","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","52","0.007"
"727","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","67","0.013"
"731","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","44","0.008"
"729","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","55","0.017"
"734","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","28","0.009"
"732","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","53","0.016"
"733","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","56","0.009"
"735","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","55","0.015"
"737","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","46","0.015"
"738","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","45","0.015"
"739","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","58","0.014"
"741","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","54","0.02"
"740","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","60","0.01"
"742","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","45","0.03"
"743","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","29","0.007"
"736","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","105","0.021"
"744","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","35","0.008"
"745","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","46","0.01"
"749","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","34","0.009"
"746","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","63","0.017"
"748","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","54","0.013"
"750","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","46","0.01"
"747","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","62","0.007"
"752","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","49","0.018"
"751","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","56","0.016"
"753","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","59","0.014"
"757","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","30","0.012"
"758","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","28","0.01"
"756","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","37","0.008"
"754","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","65","0.01"
"759","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","44","0.012"
"763","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","29","0.01"
"755","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","62","0.017"
"762","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","41","0.011"
"764","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","31","0.009"
"761","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","50","0.006"
"760","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.9","65","0.01"
"769","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","19","0.008"
"766","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","40","0.009"
"765","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","52","0.011"
"767","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","40","0.007"
"768","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","45","0.015"
"771","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","37","0.006"
"770","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","66","0.014"
"775","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","29","0.016"
"773","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","42","0.017"
"776","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","37","0.016"
"772","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","56","0.011"
"774","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","56","0.01"
"778","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","57","0.011"
"777","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","84","0.012"
"781","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","40","0.009"
"782","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","39","0.014"
"779","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","57","0.011"
"783","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","49","0.021"
"780","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","60","0.014"
"784","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","70","0.016"
"789","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","28","0.009"
"787","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","49","0.011"
"791","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","38","0.011"
"786","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","59","0.013"
"790","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","54","0.011"
"788","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","65","0.017"
"792","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","25","0.004"
"785","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","118","0.012"
"793","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","48","0.013"
"794","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","31","0.006"
"796","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","30","0.009"
"795","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","36","0.014"
"801","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","33","0.005"
"802","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","38","0.008"
"798","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","47","0.019"
"803","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","53","0.013"
"804","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","41","0.011"
"797","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","58","0.012"
"799","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","53","0.013"
"805","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","33","0.008"
"806","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","32","0.011"
"807","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","54","0.014"
"808","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","59","0.01"
"809","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","55","0.01"
"810","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","55","0.012"
"811","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","35","0.008"
"812","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","48","0.013"
"813","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","74","0.013"
"800","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","0.95","77","0.014"
"815","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","41","0.003"
"814","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","58","0.01"
"817","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","30","0.006"
"816","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","54","0.013"
"818","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","47","0.01"
"819","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","51","0.009"
"822","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","25","0.007"
"820","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","46","0.004"
"821","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","53","0.009"
"823","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","42","0.004"
"824","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","53","0.009"
"825","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","48","0.01"
"826","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","53","0.013"
"828","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","20","0.01"
"827","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","61","0.017"
"829","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","40","0.01"
"830","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","46","0.015"
"832","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","30","0.008"
"833","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","43","0.011"
"831","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","68","0.007"
"834","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","31","0.013"
"836","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","49","0.012"
"835","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","66","0.01"
"837","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","36","0.012"
"838","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","28","0.005"
"840","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","34","0.009"
"839","pop-asymptomatique","1000","4","true","0","0.1","1","0.1","0","1","71","0.01"
"847","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","209","0.832"
"843","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","240","0.836"
"841","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","267","0.882"
"846","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","230","0.711"
"845","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","293","0.896"
"842","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","382","0.842"
"849","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","192","0.852"
"844","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","349","0.728"
"850","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","201","0.898"
"848","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","298","0.453"
"851","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","292","0.906"
"852","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","205","0.79"
"854","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","210","0.908"
"853","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","265","0.714"
"857","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","276","0.879"
"855","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","251","0.826"
"859","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","196","0.782"
"856","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","312","0.867"
"860","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","208","0.808"
"858","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","242","0.79"
"861","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","250","0.855"
"864","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","190","0.842"
"868","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","217","0.821"
"865","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","209","0.823"
"862","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","226","0.704"
"866","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","270","0.889"
"867","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","285","0.897"
"863","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","266","0.72"
"874","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","252","0.877"
"871","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","297","0.838"
"875","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","241","0.923"
"869","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","330","0.843"
"876","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","182","0.838"
"873","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","381","0.897"
"872","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","286","0.853"
"870","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","316","0.765"
"877","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","233","0.892"
"881","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","226","0.759"
"878","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","275","0.787"
"879","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","372","0.87"
"884","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","272","0.71"
"880","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0","322","0.665"
"883","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","301","0.632"
"882","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","345","0.736"
"885","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","295","0.656"
"886","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","239","0.493"
"887","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","357","0.814"
"891","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","194","0.738"
"890","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","219","0.668"
"889","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","217","0.35"
"892","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","328","0.755"
"888","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","333","0.712"
"895","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","151","0.714"
"894","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","220","0.706"
"893","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","254","0.675"
"896","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","186","0.53"
"897","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","311","0.763"
"898","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","274","0.722"
"901","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","214","0.638"
"899","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","234","0.633"
"900","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","290","0.768"
"904","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","282","0.73"
"902","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","215","0.291"
"903","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","399","0.746"
"909","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","295","0.788"
"907","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","164","0.171"
"910","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","197","0.545"
"905","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","307","0.549"
"906","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","424","0.722"
"911","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","149","0.125"
"908","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","362","0.619"
"912","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","303","0.637"
"914","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","318","0.693"
"915","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","235","0.737"
"916","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","212","0.668"
"913","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","253","0.52"
"919","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","228","0.735"
"917","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","363","0.685"
"920","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","290","0.801"
"918","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.05","296","0.612"
"921","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","157","0.304"
"922","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","169","0.347"
"923","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","260","0.541"
"924","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","186","0.323"
"927","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","142","0.364"
"929","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","245","0.754"
"928","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","215","0.486"
"930","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","224","0.53"
"925","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","362","0.555"
"926","pop-asymptomatique","1000","4","false","0","0.1","1","0.1","0","0.1","278","0.408"
